1293,3109,7711,8820,13981,11011,8961,4729,4932,161875000
1221,3027,7574,8512,13475,10559,8577,4372,4410,161875000
1213,3003,7525,8441,13395,10490,8525,4339,4382,161875000
1210,3010,7536,8430,13360,10464,8508,4322,4372,161875000
1207,3006,7532,8395,13313,10426,8467,4293,4364,161875000
1211,3002,7512,8392,13318,10423,8466,4313,4446,161875000
1253,3051,7585,8553,13546,10627,8642,4483,4740,161875000
1212,3011,7527,8417,13312,10434,8467,4337,4434,161875000
1250,3039,7554,8555,13574,10661,8672,4545,4720,161875000
1264,3071,7625,8646,13656,10737,8728,4564,4744,161875000
1303,3096,7654,8797,13965,11003,8979,4808,5060,161875000
1305,3116,7689,8836,14013,11043,9008,4825,5050,161875000
1300,3096,7658,8810,13955,10982,8962,4781,4992,161875000
1188,2939,7386,8207,13260,10399,8466,4358,4534,161875000
1248,3042,7586,8572,13586,10721,8771,4593,4664,161875000
1278,3048,7568,8695,13806,10855,8860,4704,4862,161875000
1860,7900,14326,14209,20098,17133,14445,7334,5524,16187500
1858,7896,14318,14194,20074,17109,14430,7337,5504,16187500
1872,7968,14432,14308,20164,17199,14519,7430,5530,16187500
1872,7987,14468,14334,20211,17239,14551,7435,5502,16187500
1852,7897,14316,14173,19991,17045,14384,7325,5442,16187500
1860,8000,14474,14283,20112,17154,14466,7373,5452,16187500
1871,8077,14568,14370,20212,17241,14537,7424,5480,16187500
1859,7949,14416,14256,20084,17129,14445,7376,5460,16187500
1858,7934,14392,14231,20065,17108,14433,7358,5456,16187500
1863,8009,14491,14312,20129,17172,14481,7383,5459,16187500
1851,7907,14336,14175,19991,17042,14373,7313,5431,16187500
1860,7976,14446,14259,20091,17139,14437,7360,5458,16187500
1874,7967,14460,14321,20205,17250,14581,7465,5526,16187500
1873,7939,14397,14289,20174,17224,14566,7469,5547,16187500
1876,7973,14460,14321,20205,17245,14574,7477,5548,16187500
1865,7937,14387,14265,20105,17149,14478,7409,5505,16187500
1862,7923,14369,14239,20090,17142,14488,7394,5494,16187500
1872,8006,14501,14331,20189,17227,14534,7428,5521,16187500
1869,8025,14500,14329,20164,17215,14525,7423,5506,16187500
1855,8007,14475,14263,20095,17141,14445,7334,5430,16187500
1997,10284,17439,15358,20911,18057,15398,7795,5410,1618750
2001,10319,17448,15368,20892,18044,15385,7770,5416,1618750
1984,10160,17303,15225,20744,17906,15274,7707,5376,1618750
1981,10101,17237,15178,20675,17862,15251,7718,5382,1618750
2004,10143,17326,15298,20810,17996,15410,7875,5442,1618750
2000,10136,17313,15281,20782,17969,15370,7850,5442,1618750
1995,10121,17280,15248,20728,17920,15324,7819,5426,1618750
1998,10177,17362,15291,20786,17963,15349,7832,5404,1618750
1990,10113,17273,15229,20720,17908,15303,7796,5412,1618750
1996,10121,17286,15249,20742,17922,15326,7822,5428,1618750
1992,10116,17279,15232,20736,17915,15321,7810,5414,1618750
1992,10107,17258,15228,20718,17904,15308,7801,5410,1618750
1999,10127,17303,15273,20792,17976,15379,7861,5442,1618750
1993,10101,17255,15226,20741,17925,15333,7824,5424,1618750
2009,10129,17306,15315,20826,18018,15441,7936,5506,1618750
1996,10105,17258,15258,20757,17946,15359,7851,5444,1618750
2006,10121,17294,15296,20821,18009,15420,7908,5490,1618750
2000,10112,17277,15269,20787,17978,15385,7872,5466,1618750
1990,10095,17242,15221,20711,17897,15291,7795,5428,1618750
1985,10075,17209,15190,20669,17858,15237,7754,5414,1618750
1937,10369,17468,14965,20309,17514,14849,7257,5152,161875
1927,10362,17451,14922,20281,17465,14801,7201,5128,161875
1924,10331,17433,14893,20241,17435,14773,7187,5118,161875
1917,10282,17367,14837,20172,17371,14731,7154,5108,161875
1918,10277,17354,14822,20158,17360,14713,7140,5102,161875
1917,10280,17358,14834,20156,17364,14721,7153,5102,161875
1916,10278,17360,14828,20143,17350,14705,7146,5100,161875
1916,10274,17357,14825,20102,17316,14673,7153,5094,161875
1913,10270,17333,14802,20131,17341,14698,7125,5086,161875
1918,10333,17424,14868,20217,17401,14733,7142,5092,161875
1934,10412,17495,14979,20310,17489,14828,7254,5134,161875
1927,10319,17432,14894,20225,17424,14792,7238,5128,161875
1926,10298,17392,14878,20176,17398,14768,7222,5122,161875
1914,10274,17346,14810,20139,17349,14702,7121,5094,161875
1921,10282,17363,14844,20190,17388,14742,7166,5122,161875
1918,10279,17358,14834,20172,17376,14729,7155,5108,161875
1921,10288,17369,14855,20195,17394,14750,7171,5122,161875
1927,10313,17417,14900,20250,17442,14794,7210,5142,161875
1931,10302,17400,14898,20262,17463,14817,7239,5160,161875
1940,10318,17439,14952,20334,17537,14894,7309,5202,161875
919,2399,6373,4713,6703,5520,5304,2993,3848,1141250000
922,2400,6367,4744,6761,5572,5348,3018,3856,1141250000
918,2383,6324,4719,6741,5557,5333,3003,3844,1141250000
910,2362,6284,4659,6631,5475,5258,2959,3814,1141250000
907,2356,6266,4641,6604,5449,5239,2945,3802,1141250000
909,2359,6275,4651,6613,5463,5246,2951,3808,1141250000
907,2358,6268,4640,6604,5447,5241,2941,3808,1141250000
914,2367,6290,4678,6672,5509,5286,2973,3838,1141250000
913,2364,6281,4664,6641,5486,5264,2963,3840,1141250000
920,2372,6280,4667,6648,5486,5274,2985,3904,1141250000
921,2382,6316,4715,6736,5574,5330,3009,3894,1141250000
918,2375,6305,4703,6733,5556,5319,2993,3862,1141250000
917,2368,6284,4672,6655,5499,5275,2973,3874,1141250000
920,2371,6280,4676,6666,5498,5286,2984,3896,1141250000
925,2382,6305,4721,6757,5571,5334,3015,3920,1141250000
927,2387,6319,4736,6792,5600,5360,3028,3924,1141250000
923,2376,6288,4674,6662,5498,5279,2987,3922,1141250000
919,2373,6282,4677,6671,5502,5287,2983,3900,1141250000
923,2375,6285,4686,6685,5514,5297,2996,3930,1141250000
930,2390,6314,4725,6765,5589,5344,3036,3972,1141250000
1348,3742,8590,10005,15474,12419,10093,5016,4578,114125000
1350,3762,8632,10034,15521,12464,10131,5030,4580,114125000
1358,3799,8709,10107,15623,12551,10194,5073,4594,114125000
1346,3744,8597,10001,15480,12420,10101,5013,4570,114125000
1357,3757,8615,10060,15522,12468,10148,5094,4622,114125000
1358,3795,8710,10113,15622,12559,10197,5085,4602,114125000
1362,3787,8685,10111,15613,12551,10210,5111,4620,114125000
1360,3781,8672,10109,15608,12543,10203,5109,4626,114125000
1368,3782,8673,10132,15603,12552,10208,5177,4680,114125000
1373,3786,8676,10153,15671,12609,10268,5193,4696,114125000
1371,3773,8644,10119,15653,12586,10262,5183,4698,114125000
1375,3777,8651,10137,15661,12602,10269,5208,4728,114125000
1373,3776,8652,10133,15649,12588,10254,5190,4714,114125000
1382,3846,8803,10253,15828,12745,10361,5227,4710,114125000
1363,3769,8648,10093,15617,12545,10205,5123,4656,114125000
1369,3801,8706,10155,15695,12625,10267,5160,4680,114125000
1362,3758,8615,10065,15578,12511,10186,5112,4660,114125000
1375,3818,8750,10208,15740,12663,10292,5196,4686,114125000
1399,4007,9056,10474,16041,12958,10553,5347,4748,114125000
1368,3821,8758,10177,15717,12641,10262,5142,4656,114125000
1884,8925,15577,14639,20331,17414,14712,7347,5288,11412500
1869,8740,15366,14468,20155,17258,14588,7277,5264,11412500
1862,8684,15291,14408,20087,17183,14524,7237,5248,11412500
1855,8668,15270,14363,20029,17141,14488,7200,5228,11412500
1853,8665,15265,14356,20006,17118,14462,7183,5212,11412500
1866,8760,15401,14468,20147,17231,14563,7253,5244,11412500
1863,8765,15390,14456,20121,17220,14537,7228,5232,11412500
1861,8693,15315,14387,20051,17160,14498,7213,5230,11412500
1866,8787,15426,14483,20158,17242,14557,7244,5242,11412500
1860,8681,15286,14385,20050,17158,14507,7227,5248,11412500
1861,8689,15310,14401,20067,17175,14516,7241,5252,11412500
1861,8681,15295,14390,20049,17159,14506,7228,5252,11412500
1877,8715,15365,14489,20146,17268,14631,7377,5316,11412500
1880,8721,15366,14493,20155,17273,14635,7382,5316,11412500
1872,8719,15363,14465,20108,17233,14588,7333,5296,11412500
1880,8728,15382,14504,20162,17286,14655,7400,5328,11412500
1880,8727,15383,14495,20149,17271,14634,7391,5318,11412500
1873,8709,15352,14457,20100,17229,14595,7357,5300,11412500
1869,8701,15338,14435,20081,17197,14569,7327,5276,11412500
1867,8694,15324,14416,20060,17177,14549,7311,5264,11412500
1965,10325,17405,15177,20656,17810,15153,7569,5268,1141250
1951,10170,17263,15021,20463,17663,15046,7512,5244,1141250
1952,10157,17231,15014,20460,17649,15049,7515,5246,1141250
1951,10151,17221,15014,20455,17651,15054,7523,5248,1141250
1946,10131,17194,14976,20404,17603,15004,7495,5226,1141250
1948,10133,17199,14993,20428,17617,15023,7506,5234,1141250
1947,10123,17173,14978,20397,17591,15002,7498,5230,1141250
1954,10129,17200,15008,20437,17643,15065,7576,5262,1141250
1941,10100,17145,14938,20363,17563,14983,7501,5230,1141250
1960,10132,17206,15035,20462,17671,15102,7650,5292,1141250
1954,10117,17176,15009,20415,17635,15074,7613,5268,1141250
1963,10241,17386,15127,20525,17721,15120,7613,5246,1141250
1947,10216,17332,15054,20451,17647,15036,7489,5186,1141250
1948,10198,17318,15054,20491,17695,15084,7503,5194,1141250
1953,10211,17345,15085,20525,17729,15116,7539,5206,1141250
1955,10209,17348,15099,20550,17747,15144,7558,5218,1141250
1959,10215,17353,15121,20547,17749,15137,7564,5228,1141250
1959,10216,17358,15125,20577,17776,15167,7589,5236,1141250
1963,10220,17368,15149,20599,17799,15185,7612,5246,1141250
1967,10227,17388,15172,20642,17834,15230,7645,5264,1141250
2007,10660,17872,15501,20958,18135,15499,7845,5304,114125
1998,10501,17770,15393,20858,18051,15455,7843,5304,114125
2001,10476,17740,15391,20852,18055,15475,7865,5318,114125
2017,10623,17893,15553,21047,18219,15597,7949,5348,114125
2013,10580,17861,15519,21015,18200,15594,7954,5345,114125
2014,10488,17774,15464,20946,18143,15573,7970,5356,114125
2004,10466,17736,15426,20896,18103,15523,7915,5334,114125
2007,10474,17746,15430,20938,18129,15551,7934,5338,114125
2005,10464,17730,15421,20916,18112,15538,7923,5334,114125
2007,10469,17732,15443,20930,18133,15564,7958,5344,114125
2016,10554,17836,15526,21047,18224,15623,7994,5358,114125
2023,10494,17788,15524,21016,18220,15659,8051,5388,114125
2024,10577,17857,15574,21092,18268,15676,8048,5382,114125
2023,10571,17847,15571,21064,18255,15670,8058,5379,114125
2014,10524,17793,15487,20973,18177,15584,7999,5356,114125
2007,10453,17709,15428,20898,18113,15552,7985,5348,114125
2010,10456,17717,15447,20910,18126,15573,8004,5358,114125
2014,10456,17725,15464,20945,18153,15606,8028,5370,114125
2016,10462,17724,15473,20965,18173,15623,8047,5376,114125
2019,10531,17805,15534,21023,18210,15623,8041,5370,114125
